hb,month,season,number_of_attendances_aggregate,discharge_destination_admission_to_same,discharge_destination_residence
Grampian,201811,Other,12,NA,NA
Grampian,201811,Other,60,NA,NA
Grampian,201811,Other,14,NA,NA
Grampian,201811,Other,83,NA,NA
Grampian,201811,Other,37,NA,NA
Greater Glasgow and Clyde,201811,Other,1354,223,1040
Greater Glasgow and Clyde,201811,Other,2462,614,1683
Greater Glasgow and Clyde,201811,Other,5437,1777,3449
Greater Glasgow and Clyde,201811,Other,7875,2431,4964
Greater Glasgow and Clyde,201811,Other,1705,0,1547
Greater Glasgow and Clyde,201811,Other,2685,1,2460
Greater Glasgow and Clyde,201811,Other,8286,2657,5288
Greater Glasgow and Clyde,201811,Other,6272,1465,4747
Highland,201811,Other,628,NA,NA
Highland,201811,Other,91,NA,NA
Highland,201811,Other,326,NA,NA
Highland,201811,Other,577,151,409
Highland,201811,Other,384,NA,NA
Highland,201811,Other,169,NA,NA
Highland,201811,Other,675,181,492
Highland,201811,Other,38,NA,NA
Highland,201811,Other,2709,668,2028
Highland,201811,Other,362,NA,NA
Highland,201811,Other,58,NA,NA
Highland,201811,Other,658,131,518
Highland,201811,Other,317,NA,NA
Highland,201811,Other,179,NA,NA
Highland,201811,Other,143,NA,NA
Highland,201811,Other,363,NA,NA
Highland,201811,Other,105,NA,NA
Highland,201811,Other,58,NA,NA
Lanarkshire,201811,Other,5709,1845,3706
Lanarkshire,201811,Other,49,NA,NA
Lanarkshire,201811,Other,41,NA,NA
Lanarkshire,201811,Other,5291,1666,3517
Lanarkshire,201811,Other,5917,1785,3996
Lothian,201811,Other,141,NA,NA
Lothian,201811,Other,3826,1123,2702
Lothian,201811,Other,4832,999,3750
Lothian,201811,Other,9888,2779,6978
Lothian,201811,Other,4808,724,4082
Orkney,201811,Other,520,151,360
Shetland,201811,Other,682,177,495
Tayside,201811,Other,4163,1397,2521
Tayside,201811,Other,1857,354,1200
Tayside,201811,Other,40,0,36
Tayside,201811,Other,270,0,255
Tayside,201811,Other,1217,0,1098
Tayside,201811,Other,93,0,87
Tayside,201811,Other,49,0,48
Tayside,201811,Other,404,0,392
Tayside,201811,Other,94,0,90
Tayside,201811,Other,245,0,226
Western Isles,201811,Other,42,NA,NA
Western Isles,201811,Other,487,142,324
Western Isles,201811,Other,141,15,125
Ayrshire and Arran,201812,Winter,191,NA,NA
Ayrshire and Arran,201812,Winter,47,NA,NA
Ayrshire and Arran,201812,Winter,6170,2215,3605
Ayrshire and Arran,201812,Winter,3129,974,1998
Ayrshire and Arran,201812,Winter,61,NA,NA
Borders,201812,Winter,8,NA,NA
Borders,201812,Winter,64,NA,NA
Borders,201812,Winter,7,NA,NA
Borders,201812,Winter,25,NA,NA
Borders,201812,Winter,2464,859,1444
Dumfries and Galloway,201812,Winter,17,NA,NA
Dumfries and Galloway,201812,Winter,22,NA,NA
Dumfries and Galloway,201812,Winter,4,NA,NA
Dumfries and Galloway,201812,Winter,10,0,10
Dumfries and Galloway,201812,Winter,1036,79,830
Dumfries and Galloway,201812,Winter,2821,923,1735
Fife,201812,Winter,5651,1867,3572
Fife,201812,Winter,117,2,111
Fife,201812,Winter,181,0,176
Fife,201812,Winter,1476,24,1300
Forth Valley,201812,Winter,1475,0,1108
Forth Valley,201812,Winter,5468,1584,3024
Grampian,201812,Winter,5091,1384,3238
Grampian,201812,Winter,1231,149,1008
Grampian,201812,Winter,77,NA,NA
Grampian,201812,Winter,9,NA,NA
Grampian,201812,Winter,20,NA,NA
Grampian,201812,Winter,1329,NA,NA
Grampian,201812,Winter,696,NA,NA
Grampian,201812,Winter,245,NA,NA
Grampian,201812,Winter,111,NA,NA
Grampian,201812,Winter,242,NA,NA
Grampian,201812,Winter,2087,408,1652
Grampian,201812,Winter,48,NA,NA
Grampian,201812,Winter,13,NA,NA
Grampian,201812,Winter,71,NA,NA
Grampian,201812,Winter,12,NA,NA
Grampian,201812,Winter,82,NA,NA
Grampian,201812,Winter,21,NA,NA
Greater Glasgow and Clyde,201812,Winter,1423,210,1115
Greater Glasgow and Clyde,201812,Winter,2715,691,1870
Greater Glasgow and Clyde,201812,Winter,5716,1892,3573
Greater Glasgow and Clyde,201812,Winter,8115,2612,4928
Greater Glasgow and Clyde,201812,Winter,1612,0,1429
Greater Glasgow and Clyde,201812,Winter,2517,1,2268
Greater Glasgow and Clyde,201812,Winter,8805,2822,5593
Greater Glasgow and Clyde,201812,Winter,5885,1364,4477
Highland,201812,Winter,662,NA,NA
Highland,201812,Winter,104,NA,NA
Highland,201812,Winter,331,NA,NA
Highland,201812,Winter,636,149,465
Highland,201812,Winter,465,NA,NA
Highland,201812,Winter,147,NA,NA
Highland,201812,Winter,701,199,496
Highland,201812,Winter,29,NA,NA
Highland,201812,Winter,2959,749,2201
Highland,201812,Winter,344,NA,NA
Highland,201812,Winter,43,NA,NA
Highland,201812,Winter,639,134,501
Highland,201812,Winter,385,NA,NA
Highland,201812,Winter,179,NA,NA
Highland,201812,Winter,97,NA,NA
Highland,201812,Winter,381,NA,NA
Highland,201812,Winter,107,NA,NA
Highland,201812,Winter,74,NA,NA
Lanarkshire,201812,Winter,5792,1940,3698
Lanarkshire,201812,Winter,71,NA,NA
Lanarkshire,201812,Winter,46,NA,NA
Lanarkshire,201812,Winter,5307,1684,3526
Lanarkshire,201812,Winter,5941,1764,4024
Lothian,201812,Winter,114,NA,NA
Lothian,201812,Winter,3770,1190,2579
Lothian,201812,Winter,4906,1199,3603
Lothian,201812,Winter,10273,3018,7101
Lothian,201812,Winter,4649,724,3925
Orkney,201812,Winter,535,135,396
Shetland,201812,Winter,649,141,500
Tayside,201812,Winter,4114,1471,2369
Tayside,201812,Winter,1965,366,1227
Tayside,201812,Winter,20,0,19
Tayside,201812,Winter,258,0,247
Tayside,201812,Winter,1268,0,1159
Tayside,201812,Winter,60,0,57
Tayside,201812,Winter,38,0,35
Tayside,201812,Winter,455,0,436
Tayside,201812,Winter,54,0,51
Tayside,201812,Winter,204,0,191
Western Isles,201812,Winter,45,NA,NA
Western Isles,201812,Winter,546,157,364
Western Isles,201812,Winter,147,15,130
Ayrshire and Arran,201901,Winter,172,NA,NA
Ayrshire and Arran,201901,Winter,83,NA,NA
Ayrshire and Arran,201901,Winter,6098,2163,3600
Ayrshire and Arran,201901,Winter,3173,964,2065
Ayrshire and Arran,201901,Winter,69,NA,NA
Borders,201901,Winter,2,NA,NA
Borders,201901,Winter,55,NA,NA
Borders,201901,Winter,7,NA,NA
Borders,201901,Winter,33,NA,NA
Borders,201901,Winter,2575,940,1411
Dumfries and Galloway,201901,Winter,16,NA,NA
Dumfries and Galloway,201901,Winter,30,NA,NA
Dumfries and Galloway,201901,Winter,1,NA,NA
Dumfries and Galloway,201901,Winter,11,0,11
Dumfries and Galloway,201901,Winter,1041,72,886
Dumfries and Galloway,201901,Winter,2653,901,1608
Fife,201901,Winter,5515,1757,3582
Fife,201901,Winter,132,2,121
Fife,201901,Winter,203,0,192
Fife,201901,Winter,1547,18,1385
Forth Valley,201901,Winter,1501,2,1143
Forth Valley,201901,Winter,5416,1562,3030
Grampian,201901,Winter,4970,1401,3211
Grampian,201901,Winter,1316,114,1113
Grampian,201901,Winter,81,NA,NA
Grampian,201901,Winter,4,NA,NA
Grampian,201901,Winter,23,NA,NA
Grampian,201901,Winter,1291,NA,NA
Grampian,201901,Winter,621,NA,NA
Grampian,201901,Winter,218,NA,NA
Grampian,201901,Winter,126,NA,NA
Grampian,201901,Winter,247,NA,NA
Grampian,201901,Winter,1950,343,1576
Grampian,201901,Winter,40,NA,NA
Grampian,201901,Winter,13,NA,NA
Grampian,201901,Winter,86,NA,NA
Grampian,201901,Winter,8,NA,NA
Grampian,201901,Winter,79,NA,NA
Grampian,201901,Winter,39,NA,NA
Greater Glasgow and Clyde,201901,Winter,1445,275,1092
Greater Glasgow and Clyde,201901,Winter,2708,727,1830
Greater Glasgow and Clyde,201901,Winter,5806,1969,3585
Greater Glasgow and Clyde,201901,Winter,8036,2559,4946
Greater Glasgow and Clyde,201901,Winter,1704,0,1550
Greater Glasgow and Clyde,201901,Winter,2734,0,2462
Greater Glasgow and Clyde,201901,Winter,8834,2784,5645
Greater Glasgow and Clyde,201901,Winter,6149,1281,4806
Highland,201901,Winter,644,NA,NA
Highland,201901,Winter,94,NA,NA
Highland,201901,Winter,337,NA,NA
Highland,201901,Winter,615,195,409
Highland,201901,Winter,420,NA,NA
Highland,201901,Winter,161,NA,NA
Highland,201901,Winter,682,216,464
Highland,201901,Winter,25,NA,NA
Highland,201901,Winter,2836,709,2105
Highland,201901,Winter,270,NA,NA
Highland,201901,Winter,41,NA,NA
Highland,201901,Winter,664,134,521
Highland,201901,Winter,399,NA,NA
Highland,201901,Winter,168,NA,NA
Highland,201901,Winter,108,NA,NA
Highland,201901,Winter,439,NA,NA
Highland,201901,Winter,110,NA,NA
Highland,201901,Winter,63,NA,NA
Lanarkshire,201901,Winter,6074,2137,3828
Lanarkshire,201901,Winter,79,NA,NA
Lanarkshire,201901,Winter,36,NA,NA
Lanarkshire,201901,Winter,5705,1769,3825
Lanarkshire,201901,Winter,6127,1909,4072
Lothian,201901,Winter,149,NA,NA
Lothian,201901,Winter,4191,1242,2949
Lothian,201901,Winter,4845,1104,3629
Lothian,201901,Winter,10165,2900,7092
Lothian,201901,Winter,4385,664,3720
Orkney,201901,Winter,520,160,352
Shetland,201901,Winter,625,168,450
Tayside,201901,Winter,4009,1372,2367
Tayside,201901,Winter,2012,417,1252
Tayside,201901,Winter,20,0,16
Tayside,201901,Winter,233,0,218
Tayside,201901,Winter,1277,0,1159
Tayside,201901,Winter,60,0,57
Tayside,201901,Winter,74,0,63
Tayside,201901,Winter,387,0,362
Tayside,201901,Winter,74,0,68
Tayside,201901,Winter,223,0,206
Western Isles,201901,Winter,38,NA,NA
Western Isles,201901,Winter,503,175,301
Western Isles,201901,Winter,137,15,122
Ayrshire and Arran,201902,Winter,172,NA,NA
Ayrshire and Arran,201902,Winter,46,NA,NA
Ayrshire and Arran,201902,Winter,5587,1914,3360
Ayrshire and Arran,201902,Winter,2917,774,2008
Ayrshire and Arran,201902,Winter,60,NA,NA
Borders,201902,Winter,7,NA,NA
Borders,201902,Winter,63,NA,NA
Borders,201902,Winter,6,NA,NA
Borders,201902,Winter,34,NA,NA
Borders,201902,Winter,2315,794,1371
Dumfries and Galloway,201902,Winter,15,NA,NA
Dumfries and Galloway,201902,Winter,23,NA,NA
Dumfries and Galloway,201902,Winter,3,NA,NA
Dumfries and Galloway,201902,Winter,2,0,2
Dumfries and Galloway,201902,Winter,971,70,792
Dumfries and Galloway,201902,Winter,2680,862,1688
Fife,201902,Winter,5153,1649,3334
Fife,201902,Winter,143,2,129
Fife,201902,Winter,273,0,265
Fife,201902,Winter,1552,18,1423
Forth Valley,201902,Winter,1464,0,1168
Forth Valley,201902,Winter,4877,1343,2970
Grampian,201902,Winter,4892,1278,3246
Grampian,201902,Winter,1245,136,1058
Grampian,201902,Winter,73,NA,NA
Grampian,201902,Winter,1,NA,NA
Grampian,201902,Winter,37,NA,NA
Grampian,201902,Winter,1327,NA,NA
Grampian,201902,Winter,550,NA,NA
Grampian,201902,Winter,206,NA,NA
Grampian,201902,Winter,123,NA,NA
Grampian,201902,Winter,257,NA,NA
Grampian,201902,Winter,1950,367,1569
Grampian,201902,Winter,45,NA,NA
Grampian,201902,Winter,12,NA,NA
Grampian,201902,Winter,71,NA,NA
Grampian,201902,Winter,15,NA,NA
Grampian,201902,Winter,80,NA,NA
Grampian,201902,Winter,36,NA,NA
Greater Glasgow and Clyde,201902,Winter,1421,200,1121
Greater Glasgow and Clyde,201902,Winter,2494,654,1686
Greater Glasgow and Clyde,201902,Winter,5052,1698,3150
Greater Glasgow and Clyde,201902,Winter,7591,2371,4721
Greater Glasgow and Clyde,201902,Winter,1639,0,1455
Greater Glasgow and Clyde,201902,Winter,2705,0,2422
Greater Glasgow and Clyde,201902,Winter,7858,2441,5050
Greater Glasgow and Clyde,201902,Winter,5651,1194,4412
Highland,201902,Winter,616,NA,NA
Highland,201902,Winter,78,NA,NA
Highland,201902,Winter,272,NA,NA
Highland,201902,Winter,555,140,393
Highland,201902,Winter,398,NA,NA
Highland,201902,Winter,155,NA,NA
Highland,201902,Winter,608,166,440
Highland,201902,Winter,25,NA,NA
Highland,201902,Winter,2714,607,2095
Highland,201902,Winter,297,NA,NA
Highland,201902,Winter,40,NA,NA
Highland,201902,Winter,639,144,492
Highland,201902,Winter,325,NA,NA
Highland,201902,Winter,172,NA,NA
Highland,201902,Winter,183,NA,NA
Highland,201902,Winter,346,NA,NA
Highland,201902,Winter,136,NA,NA
Highland,201902,Winter,52,NA,NA
Lanarkshire,201902,Winter,5510,1872,3496
Lanarkshire,201902,Winter,75,NA,NA
Lanarkshire,201902,Winter,63,NA,NA
Lanarkshire,201902,Winter,5183,1566,3521
Lanarkshire,201902,Winter,5707,1719,3835
Lothian,201902,Winter,117,NA,NA
Lothian,201902,Winter,3931,1141,2787
Lothian,201902,Winter,4528,918,3548
Lothian,201902,Winter,9452,2618,6701
Lothian,201902,Winter,4231,585,3644
Orkney,201902,Winter,500,124,373
Shetland,201902,Winter,616,136,472
Tayside,201902,Winter,3947,1297,2362
Tayside,201902,Winter,1900,328,1263
Tayside,201902,Winter,17,0,14
Tayside,201902,Winter,238,0,225
Tayside,201902,Winter,1201,0,1104
Tayside,201902,Winter,86,0,84
Tayside,201902,Winter,64,0,50
Tayside,201902,Winter,406,0,390
Tayside,201902,Winter,79,0,74
Tayside,201902,Winter,246,0,227
Western Isles,201902,Winter,37,NA,NA
Western Isles,201902,Winter,487,148,319
Western Isles,201902,Winter,121,15,106
Ayrshire and Arran,201903,Other,182,NA,NA
Ayrshire and Arran,201903,Other,48,NA,NA
Ayrshire and Arran,201903,Other,6396,2129,3879
Ayrshire and Arran,201903,Other,3382,985,2246
Ayrshire and Arran,201903,Other,62,NA,NA
Borders,201903,Other,8,NA,NA
Borders,201903,Other,66,NA,NA
Borders,201903,Other,5,NA,NA
Borders,201903,Other,45,NA,NA
Borders,201903,Other,2560,849,1547
Dumfries and Galloway,201903,Other,18,NA,NA
Dumfries and Galloway,201903,Other,32,NA,NA
Dumfries and Galloway,201903,Other,20,0,18
Dumfries and Galloway,201903,Other,992,67,817
Dumfries and Galloway,201903,Other,2742,841,1788
Fife,201903,Other,5794,1807,3809
Fife,201903,Other,147,1,142
Fife,201903,Other,264,0,256
Fife,201903,Other,1726,20,1564
Forth Valley,201903,Other,1757,1,1346
Forth Valley,201903,Other,5656,1490,3470
Grampian,201903,Other,5132,1310,3426
Grampian,201903,Other,1591,114,1402
Grampian,201903,Other,84,NA,NA
Grampian,201903,Other,31,NA,NA
Grampian,201903,Other,1336,NA,NA
Grampian,201903,Other,646,NA,NA
Grampian,201903,Other,240,NA,NA
Grampian,201903,Other,140,NA,NA
Grampian,201903,Other,267,NA,NA
Grampian,201903,Other,2102,369,1707
Grampian,201903,Other,52,NA,NA
Grampian,201903,Other,11,NA,NA
Grampian,201903,Other,85,NA,NA
Grampian,201903,Other,13,NA,NA
Grampian,201903,Other,104,NA,NA
Grampian,201903,Other,37,NA,NA
Greater Glasgow and Clyde,201903,Other,1607,237,1290
Greater Glasgow and Clyde,201903,Other,2731,692,1831
Greater Glasgow and Clyde,201903,Other,5655,1747,3686
Greater Glasgow and Clyde,201903,Other,8290,2484,5170
Greater Glasgow and Clyde,201903,Other,1912,0,1656
Greater Glasgow and Clyde,201903,Other,3062,1,2787
Greater Glasgow and Clyde,201903,Other,8845,2825,5646
Greater Glasgow and Clyde,201903,Other,6171,1367,4749
Highland,201903,Other,701,NA,NA
Highland,201903,Other,99,NA,NA
Highland,201903,Other,381,NA,NA
Highland,201903,Other,663,149,493
Highland,201903,Other,573,NA,NA
Highland,201903,Other,142,NA,NA
Highland,201903,Other,717,194,517
Highland,201903,Other,47,NA,NA
Highland,201903,Other,2955,699,2242
Highland,201903,Other,340,NA,NA
Highland,201903,Other,47,NA,NA
Highland,201903,Other,739,136,601
Highland,201903,Other,396,NA,NA
Highland,201903,Other,175,NA,NA
Highland,201903,Other,164,NA,NA
Highland,201903,Other,409,NA,NA
Highland,201903,Other,119,NA,NA
Highland,201903,Other,86,NA,NA
Lanarkshire,201903,Other,6074,2131,3781
Lanarkshire,201903,Other,62,4,52
Lanarkshire,201903,Other,31,0,27
Lanarkshire,201903,Other,5642,1683,3871
Lanarkshire,201903,Other,6281,1824,4351
Lothian,201903,Other,135,NA,NA
Lothian,201903,Other,4140,1143,2982
Lothian,201903,Other,5000,978,3939
Lothian,201903,Other,10425,2928,7350
Lothian,201903,Other,4705,653,4052
Orkney,201903,Other,552,136,408
Shetland,201903,Other,668,142,510
Tayside,201903,Other,4526,1440,2806
Tayside,201903,Other,2174,428,1407
Tayside,201903,Other,25,0,21
Tayside,201903,Other,270,0,258
Tayside,201903,Other,1347,0,1209
Tayside,201903,Other,83,0,74
Tayside,201903,Other,66,0,57
Tayside,201903,Other,459,0,431
Tayside,201903,Other,78,0,75
Tayside,201903,Other,250,0,228
Western Isles,201903,Other,56,NA,NA
Western Isles,201903,Other,561,174,366
Western Isles,201903,Other,155,14,141
Ayrshire and Arran,201904,Other,275,NA,NA
Ayrshire and Arran,201904,Other,52,NA,NA
Ayrshire and Arran,201904,Other,6382,1991,3981
Ayrshire and Arran,201904,Other,3445,918,2390
Ayrshire and Arran,201904,Other,77,NA,NA
Borders,201904,Other,10,NA,NA
Borders,201904,Other,77,NA,NA
Borders,201904,Other,11,NA,NA
Borders,201904,Other,52,NA,NA
Borders,201904,Other,2774,834,1724
Dumfries and Galloway,201904,Other,22,NA,NA
Dumfries and Galloway,201904,Other,46,NA,NA
Dumfries and Galloway,201904,Other,14,0,13
Dumfries and Galloway,201904,Other,1208,60,1004
Dumfries and Galloway,201904,Other,2958,888,1972
Fife,201904,Other,5818,1757,3881
Fife,201904,Other,145,1,133
Fife,201904,Other,313,1,303
Fife,201904,Other,1788,17,1654
Forth Valley,201904,Other,1782,14,1380
Forth Valley,201904,Other,5740,1500,3541
Grampian,201904,Other,5000,1388,3307
Grampian,201904,Other,1455,160,1238
Grampian,201904,Other,108,NA,NA
Grampian,201904,Other,33,NA,NA
Grampian,201904,Other,1295,NA,NA
Grampian,201904,Other,610,NA,NA
Grampian,201904,Other,262,NA,NA
Grampian,201904,Other,133,NA,NA
Grampian,201904,Other,313,NA,NA
Grampian,201904,Other,2242,418,1793
Grampian,201904,Other,48,NA,NA
Grampian,201904,Other,13,NA,NA
Grampian,201904,Other,87,NA,NA
Grampian,201904,Other,11,NA,NA
Grampian,201904,Other,88,NA,NA
Grampian,201904,Other,31,NA,NA
Greater Glasgow and Clyde,201904,Other,1604,196,1307
Greater Glasgow and Clyde,201904,Other,2777,688,1937
Greater Glasgow and Clyde,201904,Other,5795,1834,3758
Greater Glasgow and Clyde,201904,Other,8261,2474,5153
Greater Glasgow and Clyde,201904,Other,1890,0,1608
Greater Glasgow and Clyde,201904,Other,3044,0,2746
Greater Glasgow and Clyde,201904,Other,8762,2812,5526
Greater Glasgow and Clyde,201904,Other,5628,1223,4364
Highland,201904,Other,697,NA,NA
Highland,201904,Other,119,NA,NA
Highland,201904,Other,379,NA,NA
Highland,201904,Other,673,148,513
Highland,201904,Other,482,NA,NA
Highland,201904,Other,169,NA,NA
Highland,201904,Other,704,161,541
Highland,201904,Other,64,NA,NA
Highland,201904,Other,3217,737,2464
Highland,201904,Other,368,NA,NA
Highland,201904,Other,53,NA,NA
Highland,201904,Other,925,147,768
Highland,201904,Other,431,NA,NA
Highland,201904,Other,247,NA,NA
Highland,201904,Other,175,NA,NA
Highland,201904,Other,479,NA,NA
Highland,201904,Other,153,NA,NA
Highland,201904,Other,100,NA,NA
Lanarkshire,201904,Other,5920,2004,3779
Lanarkshire,201904,Other,101,12,85
Lanarkshire,201904,Other,54,2,49
Lanarkshire,201904,Other,5808,1604,4093
Lanarkshire,201904,Other,6442,1896,4431
Lothian,201904,Other,171,NA,NA
Lothian,201904,Other,4078,1184,2889
Lothian,201904,Other,4872,947,3857
Lothian,201904,Other,10552,2848,7554
Lothian,201904,Other,4158,533,3624
Orkney,201904,Other,566,128,431
Shetland,201904,Other,649,143,494
Tayside,201904,Other,4270,1297,2637
Tayside,201904,Other,2198,363,1535
Tayside,201904,Other,19,0,19
Tayside,201904,Other,285,0,273
Tayside,201904,Other,1468,0,1468
Tayside,201904,Other,66,0,60
Tayside,201904,Other,65,0,57
Tayside,201904,Other,504,0,477
Tayside,201904,Other,179,0,167
Tayside,201904,Other,204,0,190
Western Isles,201904,Other,55,NA,NA
Western Isles,201904,Other,600,147,444
Western Isles,201904,Other,142,11,131
Ayrshire and Arran,201905,Other,279,NA,NA
Ayrshire and Arran,201905,Other,82,NA,NA
Ayrshire and Arran,201905,Other,6546,2067,4105
Ayrshire and Arran,201905,Other,3633,971,2500
Ayrshire and Arran,201905,Other,87,NA,NA
Borders,201905,Other,16,NA,NA
Borders,201905,Other,106,NA,NA
Borders,201905,Other,13,NA,NA
Borders,201905,Other,42,NA,NA
Borders,201905,Other,2823,867,1730
Dumfries and Galloway,201905,Other,15,NA,NA
Dumfries and Galloway,201905,Other,50,NA,NA
Dumfries and Galloway,201905,Other,1,NA,NA
Dumfries and Galloway,201905,Other,11,0,11
Dumfries and Galloway,201905,Other,1242,87,1012
Dumfries and Galloway,201905,Other,3090,902,2064
Fife,201905,Other,6072,1753,4124
Fife,201905,Other,171,1,160
Fife,201905,Other,294,0,286
Fife,201905,Other,1925,22,1754
Forth Valley,201905,Other,1781,26,1644
Forth Valley,201905,Other,6024,1554,4153
Grampian,201905,Other,5184,1368,3417
Grampian,201905,Other,1559,122,1385
Grampian,201905,Other,98,NA,NA
Grampian,201905,Other,38,NA,NA
Grampian,201905,Other,1356,NA,NA
Grampian,201905,Other,676,NA,NA
Grampian,201905,Other,287,NA,NA
Grampian,201905,Other,108,NA,NA
Grampian,201905,Other,330,NA,NA
Grampian,201905,Other,2167,369,1773
Grampian,201905,Other,47,NA,NA
Grampian,201905,Other,25,NA,NA
Grampian,201905,Other,92,NA,NA
Grampian,201905,Other,15,NA,NA
Grampian,201905,Other,124,NA,NA
Grampian,201905,Other,60,NA,NA
Greater Glasgow and Clyde,201905,Other,1684,225,1341
Greater Glasgow and Clyde,201905,Other,3000,729,2072
Greater Glasgow and Clyde,201905,Other,6079,1901,3928
Greater Glasgow and Clyde,201905,Other,8304,2586,5102
Greater Glasgow and Clyde,201905,Other,2011,0,1752
Greater Glasgow and Clyde,201905,Other,3164,2,2856
Greater Glasgow and Clyde,201905,Other,8892,2805,5686
